"No.","Time","Source","Destination","Protocol","Length","Info"
"176","0.000798","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12291; Unit: 255, Func:   3: Read Holding Registers"
"189","1.085596","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12292; Unit: 255, Func:   3: Read Holding Registers"
"190","0.014866","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12292; Unit: 255, Func:   3: Read Holding Registers"
"193","0.284991","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12293; Unit: 255, Func:   3: Read Holding Registers"
"195","0.018980","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12293; Unit: 255, Func:   3: Read Holding Registers"
"198","0.281093","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12294; Unit: 255, Func:   3: Read Holding Registers"
"199","0.011631","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12294; Unit: 255, Func:   3: Read Holding Registers"
"201","0.288194","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12295; Unit: 255, Func:   3: Read Holding Registers"
"202","0.029906","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12295; Unit: 255, Func:   3: Read Holding Registers"
"215","1.071232","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12296; Unit: 255, Func:   3: Read Holding Registers"
"216","0.014219","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12296; Unit: 255, Func:   3: Read Holding Registers"
"226","0.285602","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12297; Unit: 255, Func:   3: Read Holding Registers"
"227","0.015228","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12297; Unit: 255, Func:   3: Read Holding Registers"
"233","0.284936","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12298; Unit: 255, Func:   3: Read Holding Registers"
"234","0.014127","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12298; Unit: 255, Func:   3: Read Holding Registers"
"241","0.285932","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12299; Unit: 255, Func:   3: Read Holding Registers"
"242","0.028050","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12299; Unit: 255, Func:   3: Read Holding Registers"
"256","1.072304","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12300; Unit: 255, Func:   3: Read Holding Registers"
"258","0.033436","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12300; Unit: 255, Func:   3: Read Holding Registers"
"260","0.266697","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12301; Unit: 255, Func:   3: Read Holding Registers"
"261","0.004752","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12301; Unit: 255, Func:   3: Read Holding Registers"
"263","0.295534","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12302; Unit: 255, Func:   3: Read Holding Registers"
"264","0.015407","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12302; Unit: 255, Func:   3: Read Holding Registers"
"266","0.284830","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12303; Unit: 255, Func:   3: Read Holding Registers"
"267","0.013183","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12303; Unit: 255, Func:   3: Read Holding Registers"
"276","1.098317","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12304; Unit: 255, Func:   3: Read Holding Registers"
"277","0.004416","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12304; Unit: 255, Func:   3: Read Holding Registers"
"280","0.287846","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12305; Unit: 255, Func:   3: Read Holding Registers"
"281","0.018462","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12305; Unit: 255, Func:   3: Read Holding Registers"
"284","0.278491","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12306; Unit: 255, Func:   3: Read Holding Registers"
"285","0.037578","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12306; Unit: 255, Func:   3: Read Holding Registers"
"287","0.262507","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12307; Unit: 255, Func:   3: Read Holding Registers"
"288","0.023492","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12307; Unit: 255, Func:   3: Read Holding Registers"
"302","1.077064","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12308; Unit: 255, Func:   3: Read Holding Registers"
"303","0.011101","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12308; Unit: 255, Func:   3: Read Holding Registers"
"305","0.288701","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12309; Unit: 255, Func:   3: Read Holding Registers"
"306","0.031743","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12309; Unit: 255, Func:   3: Read Holding Registers"
"309","0.268706","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12310; Unit: 255, Func:   3: Read Holding Registers"
"310","0.031783","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12310; Unit: 255, Func:   3: Read Holding Registers"
"312","0.268295","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12311; Unit: 255, Func:   3: Read Holding Registers"
"313","0.017733","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12311; Unit: 255, Func:   3: Read Holding Registers"
"329","1.084995","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12312; Unit: 255, Func:   3: Read Holding Registers"
"330","0.018061","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12312; Unit: 255, Func:   3: Read Holding Registers"
"332","0.279868","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12313; Unit: 255, Func:   3: Read Holding Registers"
"333","0.011853","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12313; Unit: 255, Func:   3: Read Holding Registers"
"335","0.299413","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12314; Unit: 255, Func:   3: Read Holding Registers"
"336","0.008572","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12314; Unit: 255, Func:   3: Read Holding Registers"
"341","0.280161","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12315; Unit: 255, Func:   3: Read Holding Registers"
"342","0.027215","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12315; Unit: 255, Func:   3: Read Holding Registers"
"371","1.073868","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12316; Unit: 255, Func:   3: Read Holding Registers"
"373","0.036186","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12316; Unit: 255, Func:   3: Read Holding Registers"
"375","0.263728","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12317; Unit: 255, Func:   3: Read Holding Registers"
"376","0.016163","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12317; Unit: 255, Func:   3: Read Holding Registers"
"379","0.297248","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12318; Unit: 255, Func:   3: Read Holding Registers"
"380","0.006565","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12318; Unit: 255, Func:   3: Read Holding Registers"
"383","0.279888","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12319; Unit: 255, Func:   3: Read Holding Registers"
"384","0.019168","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12319; Unit: 255, Func:   3: Read Holding Registers"
"398","1.081996","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12320; Unit: 255, Func:   3: Read Holding Registers"
"399","0.020364","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12320; Unit: 255, Func:   3: Read Holding Registers"
"402","0.279427","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12321; Unit: 255, Func:   3: Read Holding Registers"
"403","0.024616","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12321; Unit: 255, Func:   3: Read Holding Registers"
"406","0.275560","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12322; Unit: 255, Func:   3: Read Holding Registers"
"407","0.018427","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12322; Unit: 255, Func:   3: Read Holding Registers"
"409","0.285936","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12323; Unit: 255, Func:   3: Read Holding Registers"
"410","0.007760","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12323; Unit: 255, Func:   3: Read Holding Registers"
"425","1.088424","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12324; Unit: 255, Func:   3: Read Holding Registers"
"426","0.014720","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12324; Unit: 255, Func:   3: Read Holding Registers"
"428","0.285165","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12325; Unit: 255, Func:   3: Read Holding Registers"
"430","0.031797","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12325; Unit: 255, Func:   3: Read Holding Registers"
"432","0.268333","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12326; Unit: 255, Func:   3: Read Holding Registers"
"433","0.014682","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12326; Unit: 255, Func:   3: Read Holding Registers"
"437","0.285431","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12327; Unit: 255, Func:   3: Read Holding Registers"
"438","0.010595","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12327; Unit: 255, Func:   3: Read Holding Registers"
"457","1.090119","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12328; Unit: 255, Func:   3: Read Holding Registers"
"458","0.021965","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12328; Unit: 255, Func:   3: Read Holding Registers"
"460","0.278190","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12329; Unit: 255, Func:   3: Read Holding Registers"
"461","0.024126","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12329; Unit: 255, Func:   3: Read Holding Registers"
"464","0.276101","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12330; Unit: 255, Func:   3: Read Holding Registers"
"466","0.046043","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12330; Unit: 255, Func:   3: Read Holding Registers"
"468","0.254037","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12331; Unit: 255, Func:   3: Read Holding Registers"
"469","0.009549","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12331; Unit: 255, Func:   3: Read Holding Registers"
"484","1.090675","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12332; Unit: 255, Func:   3: Read Holding Registers"
"485","0.023709","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12332; Unit: 255, Func:   3: Read Holding Registers"
"493","0.276379","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12333; Unit: 255, Func:   3: Read Holding Registers"
"494","0.011284","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12333; Unit: 255, Func:   3: Read Holding Registers"
"501","0.289309","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12334; Unit: 255, Func:   3: Read Holding Registers"
"502","0.012053","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12334; Unit: 255, Func:   3: Read Holding Registers"
"508","0.287958","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12335; Unit: 255, Func:   3: Read Holding Registers"
"509","0.028810","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12335; Unit: 255, Func:   3: Read Holding Registers"
"522","1.071403","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12336; Unit: 255, Func:   3: Read Holding Registers"
"523","0.038849","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12336; Unit: 255, Func:   3: Read Holding Registers"
"526","0.261409","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12337; Unit: 255, Func:   3: Read Holding Registers"
"527","0.013338","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12337; Unit: 255, Func:   3: Read Holding Registers"
"532","0.286673","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12338; Unit: 255, Func:   3: Read Holding Registers"
"533","0.017679","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12338; Unit: 255, Func:   3: Read Holding Registers"
"536","0.282552","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12339; Unit: 255, Func:   3: Read Holding Registers"
"537","0.008440","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12339; Unit: 255, Func:   3: Read Holding Registers"
"551","1.092429","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12340; Unit: 255, Func:   3: Read Holding Registers"
"552","0.025387","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12340; Unit: 255, Func:   3: Read Holding Registers"
"555","0.274287","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12341; Unit: 255, Func:   3: Read Holding Registers"
"556","0.013133","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12341; Unit: 255, Func:   3: Read Holding Registers"
"558","0.287198","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12342; Unit: 255, Func:   3: Read Holding Registers"
"559","0.011710","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12342; Unit: 255, Func:   3: Read Holding Registers"
"562","0.288466","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12343; Unit: 255, Func:   3: Read Holding Registers"
"563","0.012540","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12343; Unit: 255, Func:   3: Read Holding Registers"
"572","1.088279","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12344; Unit: 255, Func:   3: Read Holding Registers"
"573","0.004792","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12344; Unit: 255, Func:   3: Read Holding Registers"
"576","0.306511","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12345; Unit: 255, Func:   3: Read Holding Registers"
"577","0.029266","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12345; Unit: 255, Func:   3: Read Holding Registers"
"580","0.259173","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12346; Unit: 255, Func:   3: Read Holding Registers"
"581","0.013270","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12346; Unit: 255, Func:   3: Read Holding Registers"
"583","0.287078","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12347; Unit: 255, Func:   3: Read Holding Registers"
"584","0.018743","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12347; Unit: 255, Func:   3: Read Holding Registers"
"598","1.081840","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12348; Unit: 255, Func:   3: Read Holding Registers"
"599","0.010028","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12348; Unit: 255, Func:   3: Read Holding Registers"
"601","0.290085","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12349; Unit: 255, Func:   3: Read Holding Registers"
"602","0.011832","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12349; Unit: 255, Func:   3: Read Holding Registers"
"604","0.287958","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12350; Unit: 255, Func:   3: Read Holding Registers"
"605","0.013884","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12350; Unit: 255, Func:   3: Read Holding Registers"
"610","0.286288","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12351; Unit: 255, Func:   3: Read Holding Registers"
"611","0.048200","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12351; Unit: 255, Func:   3: Read Holding Registers"
"636","1.052884","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12352; Unit: 255, Func:   3: Read Holding Registers"
"637","0.006008","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12352; Unit: 255, Func:   3: Read Holding Registers"
"640","0.293770","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12353; Unit: 255, Func:   3: Read Holding Registers"
"641","0.017570","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12353; Unit: 255, Func:   3: Read Holding Registers"
"643","0.282472","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12354; Unit: 255, Func:   3: Read Holding Registers"
"644","0.023138","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12354; Unit: 255, Func:   3: Read Holding Registers"
"647","0.276848","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12355; Unit: 255, Func:   3: Read Holding Registers"
"648","0.020483","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12355; Unit: 255, Func:   3: Read Holding Registers"
"662","1.080250","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12356; Unit: 255, Func:   3: Read Holding Registers"
"663","0.016798","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12356; Unit: 255, Func:   3: Read Holding Registers"
"665","0.283663","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12357; Unit: 255, Func:   3: Read Holding Registers"
"666","0.033200","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12357; Unit: 255, Func:   3: Read Holding Registers"
"669","0.266664","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12358; Unit: 255, Func:   3: Read Holding Registers"
"670","0.022495","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12358; Unit: 255, Func:   3: Read Holding Registers"
"673","0.287515","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12359; Unit: 255, Func:   3: Read Holding Registers"
"674","0.007198","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12359; Unit: 255, Func:   3: Read Holding Registers"
"690","1.083798","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12360; Unit: 255, Func:   3: Read Holding Registers"
"692","0.014665","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12360; Unit: 255, Func:   3: Read Holding Registers"
"694","0.285009","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12361; Unit: 255, Func:   3: Read Holding Registers"
"695","0.020922","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12361; Unit: 255, Func:   3: Read Holding Registers"
"697","0.279384","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12362; Unit: 255, Func:   3: Read Holding Registers"
"698","0.024644","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12362; Unit: 255, Func:   3: Read Holding Registers"
"700","0.275418","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12363; Unit: 255, Func:   3: Read Holding Registers"
"701","0.023249","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12363; Unit: 255, Func:   3: Read Holding Registers"
"716","1.077875","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12364; Unit: 255, Func:   3: Read Holding Registers"
"717","0.019657","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12364; Unit: 255, Func:   3: Read Holding Registers"
"719","0.279737","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12365; Unit: 255, Func:   3: Read Holding Registers"
"720","0.019174","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12365; Unit: 255, Func:   3: Read Holding Registers"
"722","0.281135","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12366; Unit: 255, Func:   3: Read Holding Registers"
"723","0.031599","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12366; Unit: 255, Func:   3: Read Holding Registers"
"726","0.268492","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12367; Unit: 255, Func:   3: Read Holding Registers"
"727","0.010495","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12367; Unit: 255, Func:   3: Read Holding Registers"
