"No.","Time","Source","Destination","Protocol","Length","Info"
"129","0.014775","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11919; Unit: 255, Func:   3: Read Holding Registers"
"155","1.085411","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11920; Unit: 255, Func:   3: Read Holding Registers"
"156","0.024339","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11920; Unit: 255, Func:   3: Read Holding Registers"
"159","0.275814","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11921; Unit: 255, Func:   3: Read Holding Registers"
"161","0.028171","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11921; Unit: 255, Func:   3: Read Holding Registers"
"163","0.271904","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11922; Unit: 255, Func:   3: Read Holding Registers"
"164","0.010513","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11922; Unit: 255, Func:   3: Read Holding Registers"
"166","0.289968","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11923; Unit: 255, Func:   3: Read Holding Registers"
"167","0.013017","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11923; Unit: 255, Func:   3: Read Holding Registers"
"176","1.087376","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11924; Unit: 255, Func:   3: Read Holding Registers"
"178","0.033101","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11924; Unit: 255, Func:   3: Read Holding Registers"
"181","0.266819","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11925; Unit: 255, Func:   3: Read Holding Registers"
"182","0.023051","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11925; Unit: 255, Func:   3: Read Holding Registers"
"184","0.277409","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11926; Unit: 255, Func:   3: Read Holding Registers"
"185","0.033331","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11926; Unit: 255, Func:   3: Read Holding Registers"
"188","0.266475","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11927; Unit: 255, Func:   3: Read Holding Registers"
"189","0.011627","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11927; Unit: 255, Func:   3: Read Holding Registers"
"201","1.089236","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11928; Unit: 255, Func:   3: Read Holding Registers"
"203","0.026754","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11928; Unit: 255, Func:   3: Read Holding Registers"
"205","0.273225","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11929; Unit: 255, Func:   3: Read Holding Registers"
"206","0.014576","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11929; Unit: 255, Func:   3: Read Holding Registers"
"208","0.285449","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11930; Unit: 255, Func:   3: Read Holding Registers"
"209","0.011663","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11930; Unit: 255, Func:   3: Read Holding Registers"
"211","0.288394","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11931; Unit: 255, Func:   3: Read Holding Registers"
"212","0.023407","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11931; Unit: 255, Func:   3: Read Holding Registers"
"223","1.077177","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11932; Unit: 255, Func:   3: Read Holding Registers"
"224","0.006232","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11932; Unit: 255, Func:   3: Read Holding Registers"
"226","0.294159","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11933; Unit: 255, Func:   3: Read Holding Registers"
"227","0.008892","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11933; Unit: 255, Func:   3: Read Holding Registers"
"229","0.296128","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11934; Unit: 255, Func:   3: Read Holding Registers"
"230","0.015704","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11934; Unit: 255, Func:   3: Read Holding Registers"
"232","0.279193","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11935; Unit: 255, Func:   3: Read Holding Registers"
"233","0.020315","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11935; Unit: 255, Func:   3: Read Holding Registers"
"250","1.080525","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11936; Unit: 255, Func:   3: Read Holding Registers"
"252","0.033914","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11936; Unit: 255, Func:   3: Read Holding Registers"
"260","0.266125","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11937; Unit: 255, Func:   3: Read Holding Registers"
"261","0.007203","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11937; Unit: 255, Func:   3: Read Holding Registers"
"267","0.292959","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11938; Unit: 255, Func:   3: Read Holding Registers"
"268","0.028819","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11938; Unit: 255, Func:   3: Read Holding Registers"
"275","0.270971","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11939; Unit: 255, Func:   3: Read Holding Registers"
"276","0.008958","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11939; Unit: 255, Func:   3: Read Holding Registers"
"293","1.091942","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11940; Unit: 255, Func:   3: Read Holding Registers"
"294","0.014169","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11940; Unit: 255, Func:   3: Read Holding Registers"
"296","0.285907","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11941; Unit: 255, Func:   3: Read Holding Registers"
"297","0.012475","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11941; Unit: 255, Func:   3: Read Holding Registers"
"299","0.287569","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11942; Unit: 255, Func:   3: Read Holding Registers"
"300","0.031085","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11942; Unit: 255, Func:   3: Read Holding Registers"
"302","0.268905","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11943; Unit: 255, Func:   3: Read Holding Registers"
"303","0.016033","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11943; Unit: 255, Func:   3: Read Holding Registers"
"318","1.084750","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11944; Unit: 255, Func:   3: Read Holding Registers"
"320","0.020342","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11944; Unit: 255, Func:   3: Read Holding Registers"
"322","0.279714","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11945; Unit: 255, Func:   3: Read Holding Registers"
"323","0.014730","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11945; Unit: 255, Func:   3: Read Holding Registers"
"325","0.285458","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11946; Unit: 255, Func:   3: Read Holding Registers"
"326","0.028446","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11946; Unit: 255, Func:   3: Read Holding Registers"
"329","0.271615","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11947; Unit: 255, Func:   3: Read Holding Registers"
"330","0.057979","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11947; Unit: 255, Func:   3: Read Holding Registers"
"347","1.042640","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11948; Unit: 255, Func:   3: Read Holding Registers"
"349","0.041572","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11948; Unit: 255, Func:   3: Read Holding Registers"
"351","0.258220","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11949; Unit: 255, Func:   3: Read Holding Registers"
"352","0.020125","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11949; Unit: 255, Func:   3: Read Holding Registers"
"355","0.280354","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11950; Unit: 255, Func:   3: Read Holding Registers"
"356","0.004753","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11950; Unit: 255, Func:   3: Read Holding Registers"
"358","0.295303","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11951; Unit: 255, Func:   3: Read Holding Registers"
"359","0.024615","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11951; Unit: 255, Func:   3: Read Holding Registers"
"376","1.081793","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11952; Unit: 255, Func:   3: Read Holding Registers"
"377","0.014539","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11952; Unit: 255, Func:   3: Read Holding Registers"
"379","0.279311","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11953; Unit: 255, Func:   3: Read Holding Registers"
"380","0.043444","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11953; Unit: 255, Func:   3: Read Holding Registers"
"382","0.256729","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11954; Unit: 255, Func:   3: Read Holding Registers"
"383","0.016268","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11954; Unit: 255, Func:   3: Read Holding Registers"
"390","0.284143","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11955; Unit: 255, Func:   3: Read Holding Registers"
"391","0.013858","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11955; Unit: 255, Func:   3: Read Holding Registers"
"421","1.086549","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11956; Unit: 255, Func:   3: Read Holding Registers"
"422","0.029989","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11956; Unit: 255, Func:   3: Read Holding Registers"
"424","0.279253","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11957; Unit: 255, Func:   3: Read Holding Registers"
"425","0.016359","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11957; Unit: 255, Func:   3: Read Holding Registers"
"430","0.274545","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11958; Unit: 255, Func:   3: Read Holding Registers"
"432","0.011111","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11958; Unit: 255, Func:   3: Read Holding Registers"
"435","0.289279","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11959; Unit: 255, Func:   3: Read Holding Registers"
"436","0.006070","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11959; Unit: 255, Func:   3: Read Holding Registers"
"449","1.094512","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11960; Unit: 255, Func:   3: Read Holding Registers"
"450","0.011546","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11960; Unit: 255, Func:   3: Read Holding Registers"
"453","0.288491","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11961; Unit: 255, Func:   3: Read Holding Registers"
"454","0.012218","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11961; Unit: 255, Func:   3: Read Holding Registers"
"457","0.288066","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11962; Unit: 255, Func:   3: Read Holding Registers"
"458","0.025934","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11962; Unit: 255, Func:   3: Read Holding Registers"
"460","0.274284","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11963; Unit: 255, Func:   3: Read Holding Registers"
"461","0.019128","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11963; Unit: 255, Func:   3: Read Holding Registers"
"470","1.081309","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11964; Unit: 255, Func:   3: Read Holding Registers"
"471","0.016780","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11964; Unit: 255, Func:   3: Read Holding Registers"
"475","0.283478","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11965; Unit: 255, Func:   3: Read Holding Registers"
"476","0.024217","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11965; Unit: 255, Func:   3: Read Holding Registers"
"478","0.275645","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11966; Unit: 255, Func:   3: Read Holding Registers"
"479","0.014777","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11966; Unit: 255, Func:   3: Read Holding Registers"
"482","0.285270","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11967; Unit: 255, Func:   3: Read Holding Registers"
"483","0.011274","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11967; Unit: 255, Func:   3: Read Holding Registers"
"498","1.089635","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11968; Unit: 255, Func:   3: Read Holding Registers"
"499","0.034746","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11968; Unit: 255, Func:   3: Read Holding Registers"
"501","0.265323","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11969; Unit: 255, Func:   3: Read Holding Registers"
"502","0.012693","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11969; Unit: 255, Func:   3: Read Holding Registers"
"504","0.287298","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11970; Unit: 255, Func:   3: Read Holding Registers"
"505","0.020245","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11970; Unit: 255, Func:   3: Read Holding Registers"
"507","0.279788","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11971; Unit: 255, Func:   3: Read Holding Registers"
"508","0.018411","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11971; Unit: 255, Func:   3: Read Holding Registers"
"521","1.082674","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11972; Unit: 255, Func:   3: Read Holding Registers"
"522","0.007478","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11972; Unit: 255, Func:   3: Read Holding Registers"
"531","0.292294","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11973; Unit: 255, Func:   3: Read Holding Registers"
"532","0.016940","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11973; Unit: 255, Func:   3: Read Holding Registers"
"537","0.283277","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11974; Unit: 255, Func:   3: Read Holding Registers"
"541","0.043566","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11974; Unit: 255, Func:   3: Read Holding Registers"
"544","0.256235","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11975; Unit: 255, Func:   3: Read Holding Registers"
"545","0.025040","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11975; Unit: 255, Func:   3: Read Holding Registers"
"557","1.075788","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11976; Unit: 255, Func:   3: Read Holding Registers"
"558","0.012215","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11976; Unit: 255, Func:   3: Read Holding Registers"
"560","0.287904","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11977; Unit: 255, Func:   3: Read Holding Registers"
"561","0.018105","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11977; Unit: 255, Func:   3: Read Holding Registers"
"564","0.282078","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11978; Unit: 255, Func:   3: Read Holding Registers"
"565","0.013944","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11978; Unit: 255, Func:   3: Read Holding Registers"
"568","0.285846","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11979; Unit: 255, Func:   3: Read Holding Registers"
"569","0.035952","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11979; Unit: 255, Func:   3: Read Holding Registers"
"587","1.064574","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11980; Unit: 255, Func:   3: Read Holding Registers"
"588","0.004360","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11980; Unit: 255, Func:   3: Read Holding Registers"
"590","0.296038","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11981; Unit: 255, Func:   3: Read Holding Registers"
"591","0.014045","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11981; Unit: 255, Func:   3: Read Holding Registers"
"593","0.286041","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11982; Unit: 255, Func:   3: Read Holding Registers"
"594","0.019260","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11982; Unit: 255, Func:   3: Read Holding Registers"
"596","0.280695","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11983; Unit: 255, Func:   3: Read Holding Registers"
"597","0.030035","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11983; Unit: 255, Func:   3: Read Holding Registers"
"614","1.070960","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11984; Unit: 255, Func:   3: Read Holding Registers"
"615","0.042384","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11984; Unit: 255, Func:   3: Read Holding Registers"
"618","0.257195","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11985; Unit: 255, Func:   3: Read Holding Registers"
"619","0.020845","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11985; Unit: 255, Func:   3: Read Holding Registers"
"622","0.279582","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11986; Unit: 255, Func:   3: Read Holding Registers"
"623","0.013491","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11986; Unit: 255, Func:   3: Read Holding Registers"
"626","0.286625","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11987; Unit: 255, Func:   3: Read Holding Registers"
"627","0.020309","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11987; Unit: 255, Func:   3: Read Holding Registers"
"643","1.080297","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11988; Unit: 255, Func:   3: Read Holding Registers"
"644","0.011493","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11988; Unit: 255, Func:   3: Read Holding Registers"
"647","0.288305","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11989; Unit: 255, Func:   3: Read Holding Registers"
"648","0.033042","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11989; Unit: 255, Func:   3: Read Holding Registers"
"650","0.267433","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11990; Unit: 255, Func:   3: Read Holding Registers"
"651","0.015587","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11990; Unit: 255, Func:   3: Read Holding Registers"
"656","0.287270","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11991; Unit: 255, Func:   3: Read Holding Registers"
"657","0.019727","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11991; Unit: 255, Func:   3: Read Holding Registers"
"684","1.077855","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11992; Unit: 255, Func:   3: Read Holding Registers"
"685","0.023902","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11992; Unit: 255, Func:   3: Read Holding Registers"
"687","0.275969","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11993; Unit: 255, Func:   3: Read Holding Registers"
"688","0.017046","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11993; Unit: 255, Func:   3: Read Holding Registers"
"690","0.283135","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11994; Unit: 255, Func:   3: Read Holding Registers"
"691","0.021192","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11994; Unit: 255, Func:   3: Read Holding Registers"
"695","0.279271","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11995; Unit: 255, Func:   3: Read Holding Registers"
"696","0.027725","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11995; Unit: 255, Func:   3: Read Holding Registers"
"712","1.072935","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11996; Unit: 255, Func:   3: Read Holding Registers"
"713","0.019837","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11996; Unit: 255, Func:   3: Read Holding Registers"
"715","0.279823","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11997; Unit: 255, Func:   3: Read Holding Registers"
"716","0.018446","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11997; Unit: 255, Func:   3: Read Holding Registers"
"721","0.281738","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11998; Unit: 255, Func:   3: Read Holding Registers"
"722","0.022374","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11998; Unit: 255, Func:   3: Read Holding Registers"
"725","0.277998","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 11999; Unit: 255, Func:   3: Read Holding Registers"
"726","0.012983","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 11999; Unit: 255, Func:   3: Read Holding Registers"
"739","1.087505","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12000; Unit: 255, Func:   3: Read Holding Registers"
"740","0.015541","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12000; Unit: 255, Func:   3: Read Holding Registers"
"742","0.284322","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 12001; Unit: 255, Func:   3: Read Holding Registers"
"744","0.047017","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 12001; Unit: 255, Func:   3: Read Holding Registers"
