"No.","Time","Source","Destination","Protocol","Length","Info"
"536","0.010809","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1397; Unit: 255, Func:   3: Read Holding Registers"
"605","0.288980","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1398; Unit: 255, Func:   3: Read Holding Registers"
"612","0.044251","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1398; Unit: 255, Func:   3: Read Holding Registers"
"669","0.255992","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1399; Unit: 255, Func:   3: Read Holding Registers"
"673","0.017451","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1399; Unit: 255, Func:   3: Read Holding Registers"
"746","0.282550","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1400; Unit: 255, Func:   3: Read Holding Registers"
"751","0.029499","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1400; Unit: 255, Func:   3: Read Holding Registers"
"997","1.071442","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1401; Unit: 255, Func:   3: Read Holding Registers"
"1001","0.036909","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1401; Unit: 255, Func:   3: Read Holding Registers"
"1058","0.262861","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1402; Unit: 255, Func:   3: Read Holding Registers"
"1062","0.015096","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1402; Unit: 255, Func:   3: Read Holding Registers"
"1123","0.285111","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1403; Unit: 255, Func:   3: Read Holding Registers"
"1127","0.018660","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1403; Unit: 255, Func:   3: Read Holding Registers"
"1186","0.281749","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1404; Unit: 255, Func:   3: Read Holding Registers"
"1191","0.026515","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1404; Unit: 255, Func:   3: Read Holding Registers"
"1440","1.074310","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1405; Unit: 255, Func:   3: Read Holding Registers"
"1443","0.016859","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1405; Unit: 255, Func:   3: Read Holding Registers"
"1506","0.282808","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1406; Unit: 255, Func:   3: Read Holding Registers"
"1511","0.029127","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1406; Unit: 255, Func:   3: Read Holding Registers"
"1574","0.270967","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1407; Unit: 255, Func:   3: Read Holding Registers"
"1575","0.010696","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1407; Unit: 255, Func:   3: Read Holding Registers"
"1637","0.289177","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1408; Unit: 255, Func:   3: Read Holding Registers"
"1642","0.019816","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1408; Unit: 255, Func:   3: Read Holding Registers"
"1880","1.080846","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1409; Unit: 255, Func:   3: Read Holding Registers"
"1881","0.009625","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1409; Unit: 255, Func:   3: Read Holding Registers"
"1950","0.290380","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1410; Unit: 255, Func:   3: Read Holding Registers"
"1951","0.016422","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1410; Unit: 255, Func:   3: Read Holding Registers"
"2012","0.283988","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1411; Unit: 255, Func:   3: Read Holding Registers"
"2017","0.029985","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1411; Unit: 255, Func:   3: Read Holding Registers"
"2082","0.272416","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1412; Unit: 255, Func:   3: Read Holding Registers"
"2085","0.015472","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1412; Unit: 255, Func:   3: Read Holding Registers"
"2327","1.083133","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1413; Unit: 255, Func:   3: Read Holding Registers"
"2331","0.012344","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1413; Unit: 255, Func:   3: Read Holding Registers"
"2406","0.287420","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1414; Unit: 255, Func:   3: Read Holding Registers"
"2416","0.042708","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1414; Unit: 255, Func:   3: Read Holding Registers"
"2481","0.257571","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1415; Unit: 255, Func:   3: Read Holding Registers"
"2485","0.014281","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1415; Unit: 255, Func:   3: Read Holding Registers"
"2565","0.285414","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1416; Unit: 255, Func:   3: Read Holding Registers"
"2574","0.042552","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1416; Unit: 255, Func:   3: Read Holding Registers"
"2850","1.058244","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1417; Unit: 255, Func:   3: Read Holding Registers"
"2857","0.034658","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1417; Unit: 255, Func:   3: Read Holding Registers"
"2914","0.265201","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1418; Unit: 255, Func:   3: Read Holding Registers"
"2919","0.015097","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1418; Unit: 255, Func:   3: Read Holding Registers"
"2981","0.285376","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1419; Unit: 255, Func:   3: Read Holding Registers"
"2986","0.016501","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1419; Unit: 255, Func:   3: Read Holding Registers"
"3048","0.283244","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1420; Unit: 255, Func:   3: Read Holding Registers"
"3054","0.027518","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1420; Unit: 255, Func:   3: Read Holding Registers"
"3282","1.073203","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1421; Unit: 255, Func:   3: Read Holding Registers"
"3289","0.021235","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1421; Unit: 255, Func:   3: Read Holding Registers"
"3355","0.278995","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1422; Unit: 255, Func:   3: Read Holding Registers"
"3362","0.041078","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1422; Unit: 255, Func:   3: Read Holding Registers"
"3425","0.259046","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1423; Unit: 255, Func:   3: Read Holding Registers"
"3430","0.021912","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1423; Unit: 255, Func:   3: Read Holding Registers"
"3478","0.284571","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1424; Unit: 255, Func:   3: Read Holding Registers"
"3481","0.011783","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1424; Unit: 255, Func:   3: Read Holding Registers"
"3734","1.082316","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1425; Unit: 255, Func:   3: Read Holding Registers"
"3739","0.022051","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1425; Unit: 255, Func:   3: Read Holding Registers"
"3798","0.282820","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1426; Unit: 255, Func:   3: Read Holding Registers"
"3803","0.023638","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1426; Unit: 255, Func:   3: Read Holding Registers"
"3870","0.271533","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1427; Unit: 255, Func:   3: Read Holding Registers"
"3873","0.026054","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1427; Unit: 255, Func:   3: Read Holding Registers"
"3935","0.274494","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1428; Unit: 255, Func:   3: Read Holding Registers"
"3940","0.032899","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1428; Unit: 255, Func:   3: Read Holding Registers"
"4191","1.075501","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1429; Unit: 255, Func:   3: Read Holding Registers"
"4195","0.009181","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1429; Unit: 255, Func:   3: Read Holding Registers"
"4260","0.283070","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1430; Unit: 255, Func:   3: Read Holding Registers"
"4266","0.024338","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1430; Unit: 255, Func:   3: Read Holding Registers"
"4322","0.275448","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1431; Unit: 255, Func:   3: Read Holding Registers"
"4325","0.011589","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1431; Unit: 255, Func:   3: Read Holding Registers"
"4383","0.288944","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1432; Unit: 255, Func:   3: Read Holding Registers"
"4386","0.013038","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1432; Unit: 255, Func:   3: Read Holding Registers"
"4655","1.086953","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1433; Unit: 255, Func:   3: Read Holding Registers"
"4670","0.033782","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1433; Unit: 255, Func:   3: Read Holding Registers"
"4740","0.266326","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1434; Unit: 255, Func:   3: Read Holding Registers"
"4742","0.012138","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1434; Unit: 255, Func:   3: Read Holding Registers"
"4800","0.288090","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1435; Unit: 255, Func:   3: Read Holding Registers"
"4805","0.014676","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1435; Unit: 255, Func:   3: Read Holding Registers"
"4871","0.285809","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1436; Unit: 255, Func:   3: Read Holding Registers"
"4874","0.015077","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1436; Unit: 255, Func:   3: Read Holding Registers"
"5124","1.090664","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1437; Unit: 255, Func:   3: Read Holding Registers"
"5127","0.015418","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1437; Unit: 255, Func:   3: Read Holding Registers"
"5189","0.279259","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1438; Unit: 255, Func:   3: Read Holding Registers"
"5196","0.031678","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1438; Unit: 255, Func:   3: Read Holding Registers"
"5257","0.268241","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1439; Unit: 255, Func:   3: Read Holding Registers"
"5262","0.018132","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1439; Unit: 255, Func:   3: Read Holding Registers"
"5324","0.282428","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1440; Unit: 255, Func:   3: Read Holding Registers"
"5331","0.044594","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1440; Unit: 255, Func:   3: Read Holding Registers"
"5576","1.056136","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1441; Unit: 255, Func:   3: Read Holding Registers"
"5582","0.027405","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1441; Unit: 255, Func:   3: Read Holding Registers"
"5642","0.283940","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1442; Unit: 255, Func:   3: Read Holding Registers"
"5644","0.012287","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1442; Unit: 255, Func:   3: Read Holding Registers"
"5699","0.276028","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1443; Unit: 255, Func:   3: Read Holding Registers"
"5704","0.032302","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1443; Unit: 255, Func:   3: Read Holding Registers"
"5765","0.267806","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1444; Unit: 255, Func:   3: Read Holding Registers"
"5767","0.017201","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1444; Unit: 255, Func:   3: Read Holding Registers"
"6015","1.083620","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1445; Unit: 255, Func:   3: Read Holding Registers"
"6016","0.009494","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1445; Unit: 255, Func:   3: Read Holding Registers"
"6073","0.290395","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1446; Unit: 255, Func:   3: Read Holding Registers"
"6076","0.013211","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1446; Unit: 255, Func:   3: Read Holding Registers"
"6138","0.286918","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1447; Unit: 255, Func:   3: Read Holding Registers"
"6143","0.025108","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1447; Unit: 255, Func:   3: Read Holding Registers"
"6207","0.274902","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1448; Unit: 255, Func:   3: Read Holding Registers"
"6216","0.041562","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1448; Unit: 255, Func:   3: Read Holding Registers"
"6458","1.059373","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1449; Unit: 255, Func:   3: Read Holding Registers"
"6463","0.032461","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1449; Unit: 255, Func:   3: Read Holding Registers"
"6526","0.268062","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1450; Unit: 255, Func:   3: Read Holding Registers"
"6535","0.044710","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1450; Unit: 255, Func:   3: Read Holding Registers"
"6597","0.260872","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1451; Unit: 255, Func:   3: Read Holding Registers"
"6603","0.013712","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1451; Unit: 255, Func:   3: Read Holding Registers"
"6680","0.280280","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1452; Unit: 255, Func:   3: Read Holding Registers"
"6685","0.020324","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1452; Unit: 255, Func:   3: Read Holding Registers"
"6962","1.080482","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1453; Unit: 255, Func:   3: Read Holding Registers"
"6964","0.009826","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1453; Unit: 255, Func:   3: Read Holding Registers"
"7031","0.290260","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1454; Unit: 255, Func:   3: Read Holding Registers"
"7036","0.021769","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1454; Unit: 255, Func:   3: Read Holding Registers"
"7106","0.284576","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1455; Unit: 255, Func:   3: Read Holding Registers"
"7111","0.029515","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1455; Unit: 255, Func:   3: Read Holding Registers"
"7172","0.272750","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1456; Unit: 255, Func:   3: Read Holding Registers"
"7174","0.015681","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1456; Unit: 255, Func:   3: Read Holding Registers"
"7412","1.078515","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1457; Unit: 255, Func:   3: Read Holding Registers"
"7419","0.021060","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1457; Unit: 255, Func:   3: Read Holding Registers"
"7482","0.276984","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1458; Unit: 255, Func:   3: Read Holding Registers"
"7485","0.019061","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1458; Unit: 255, Func:   3: Read Holding Registers"
"7547","0.280948","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1459; Unit: 255, Func:   3: Read Holding Registers"
"7552","0.017803","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1459; Unit: 255, Func:   3: Read Holding Registers"
"7616","0.282167","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1460; Unit: 255, Func:   3: Read Holding Registers"
"7623","0.029945","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1460; Unit: 255, Func:   3: Read Holding Registers"
"7867","1.071056","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1461; Unit: 255, Func:   3: Read Holding Registers"
"7872","0.020963","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1461; Unit: 255, Func:   3: Read Holding Registers"
"7934","0.278939","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1462; Unit: 255, Func:   3: Read Holding Registers"
"7937","0.009405","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1462; Unit: 255, Func:   3: Read Holding Registers"
"7995","0.290719","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1463; Unit: 255, Func:   3: Read Holding Registers"
"8001","0.019798","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1463; Unit: 255, Func:   3: Read Holding Registers"
"8061","0.280118","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1464; Unit: 255, Func:   3: Read Holding Registers"
"8062","0.011039","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1464; Unit: 255, Func:   3: Read Holding Registers"
"8320","1.089977","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1465; Unit: 255, Func:   3: Read Holding Registers"
"8328","0.029137","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1465; Unit: 255, Func:   3: Read Holding Registers"
"8391","0.270717","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1466; Unit: 255, Func:   3: Read Holding Registers"
"8395","0.015516","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1466; Unit: 255, Func:   3: Read Holding Registers"
"8456","0.284678","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1467; Unit: 255, Func:   3: Read Holding Registers"
"8458","0.011336","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1467; Unit: 255, Func:   3: Read Holding Registers"
"8521","0.297769","192.168.0.212","192.168.0.211","Modbus/TCP","65","[TCP ACKed unseen segment] Response: Trans:  1468; Unit: 255, Func:   3: Read Holding Registers"
"8799","1.091290","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1469; Unit: 255, Func:   3: Read Holding Registers"
"8810","0.024814","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1469; Unit: 255, Func:   3: Read Holding Registers"
"8878","0.275253","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1470; Unit: 255, Func:   3: Read Holding Registers"
"8885","0.022972","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1470; Unit: 255, Func:   3: Read Holding Registers"
"8948","0.277468","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1471; Unit: 255, Func:   3: Read Holding Registers"
"8958","0.025289","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1471; Unit: 255, Func:   3: Read Holding Registers"
"9010","0.274912","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1472; Unit: 255, Func:   3: Read Holding Registers"
"9015","0.023184","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1472; Unit: 255, Func:   3: Read Holding Registers"
"9261","1.076908","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1473; Unit: 255, Func:   3: Read Holding Registers"
"9266","0.026969","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1473; Unit: 255, Func:   3: Read Holding Registers"
"9329","0.273306","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1474; Unit: 255, Func:   3: Read Holding Registers"
"9332","0.018100","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1474; Unit: 255, Func:   3: Read Holding Registers"
"9393","0.282252","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1475; Unit: 255, Func:   3: Read Holding Registers"
"9394","0.008780","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1475; Unit: 255, Func:   3: Read Holding Registers"
"9456","0.291413","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1476; Unit: 255, Func:   3: Read Holding Registers"
"9465","0.055252","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1476; Unit: 255, Func:   3: Read Holding Registers"
"9712","1.045017","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1477; Unit: 255, Func:   3: Read Holding Registers"
"9713","0.005002","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1477; Unit: 255, Func:   3: Read Holding Registers"
"9782","0.295390","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1478; Unit: 255, Func:   3: Read Holding Registers"
"9783","0.011877","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1478; Unit: 255, Func:   3: Read Holding Registers"
"9841","0.288254","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1479; Unit: 255, Func:   3: Read Holding Registers"
"9844","0.012785","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1479; Unit: 255, Func:   3: Read Holding Registers"
"9900","0.287330","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1480; Unit: 255, Func:   3: Read Holding Registers"
"9905","0.013798","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1480; Unit: 255, Func:   3: Read Holding Registers"
"10155","1.093628","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1481; Unit: 255, Func:   3: Read Holding Registers"
"10156","0.001049","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1481; Unit: 255, Func:   3: Read Holding Registers"
"10211","0.291824","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1482; Unit: 255, Func:   3: Read Holding Registers"
"10215","0.030707","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1482; Unit: 255, Func:   3: Read Holding Registers"
"10271","0.269673","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1483; Unit: 255, Func:   3: Read Holding Registers"
"10274","0.011918","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1483; Unit: 255, Func:   3: Read Holding Registers"
"10339","0.287981","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1484; Unit: 255, Func:   3: Read Holding Registers"
"10343","0.016347","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1484; Unit: 255, Func:   3: Read Holding Registers"
"10591","1.100030","192.168.0.212","192.168.0.211","Modbus/TCP","65","[TCP ACKed unseen segment] Response: Trans:  1485; Unit: 255, Func:   3: Read Holding Registers"
"10654","0.284274","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1486; Unit: 255, Func:   3: Read Holding Registers"
