"No.","Time","Source","Destination","Protocol","Length","Info"
"9659","0.286849","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   920; Unit: 255, Func:   3: Read Holding Registers"
"9661","0.009186","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   920; Unit: 255, Func:   3: Read Holding Registers"
"9909","1.092310","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   921; Unit: 255, Func:   3: Read Holding Registers"
"9910","0.016126","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   921; Unit: 255, Func:   3: Read Holding Registers"
"9974","0.282979","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   922; Unit: 255, Func:   3: Read Holding Registers"
"9976","0.012795","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   922; Unit: 255, Func:   3: Read Holding Registers"
"10040","0.287571","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   923; Unit: 255, Func:   3: Read Holding Registers"
"10047","0.021296","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   923; Unit: 255, Func:   3: Read Holding Registers"
"10107","0.279169","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   924; Unit: 255, Func:   3: Read Holding Registers"
"10111","0.012229","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   924; Unit: 255, Func:   3: Read Holding Registers"
"10360","1.088009","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   925; Unit: 255, Func:   3: Read Holding Registers"
"10362","0.015068","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   925; Unit: 255, Func:   3: Read Holding Registers"
"10426","0.285017","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   926; Unit: 255, Func:   3: Read Holding Registers"
"10432","0.023751","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   926; Unit: 255, Func:   3: Read Holding Registers"
"10494","0.276244","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   927; Unit: 255, Func:   3: Read Holding Registers"
"10497","0.017649","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   927; Unit: 255, Func:   3: Read Holding Registers"
"10562","0.282427","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   928; Unit: 255, Func:   3: Read Holding Registers"
"10565","0.028692","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   928; Unit: 255, Func:   3: Read Holding Registers"
"10836","1.071794","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   929; Unit: 255, Func:   3: Read Holding Registers"
"10841","0.012535","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   929; Unit: 255, Func:   3: Read Holding Registers"
"10922","0.287782","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   930; Unit: 255, Func:   3: Read Holding Registers"
"10925","0.021257","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   930; Unit: 255, Func:   3: Read Holding Registers"
"10989","0.278902","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   931; Unit: 255, Func:   3: Read Holding Registers"
"10992","0.008861","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   931; Unit: 255, Func:   3: Read Holding Registers"
"11051","0.291019","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   932; Unit: 255, Func:   3: Read Holding Registers"
"11056","0.015067","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   932; Unit: 255, Func:   3: Read Holding Registers"
"11313","1.087997","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   933; Unit: 255, Func:   3: Read Holding Registers"
"11320","0.031341","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   933; Unit: 255, Func:   3: Read Holding Registers"
"11381","0.266576","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   934; Unit: 255, Func:   3: Read Holding Registers"
"11388","0.026364","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   934; Unit: 255, Func:   3: Read Holding Registers"
"11447","0.273735","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   935; Unit: 255, Func:   3: Read Holding Registers"
"11452","0.014445","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   935; Unit: 255, Func:   3: Read Holding Registers"
"11508","0.289619","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   936; Unit: 255, Func:   3: Read Holding Registers"
"11512","0.018962","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   936; Unit: 255, Func:   3: Read Holding Registers"
"11764","1.077497","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   937; Unit: 255, Func:   3: Read Holding Registers"
"11767","0.016877","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   937; Unit: 255, Func:   3: Read Holding Registers"
"11831","0.283101","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   938; Unit: 255, Func:   3: Read Holding Registers"
"11834","0.010727","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   938; Unit: 255, Func:   3: Read Holding Registers"
"11894","0.289541","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   939; Unit: 255, Func:   3: Read Holding Registers"
"11899","0.024620","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   939; Unit: 255, Func:   3: Read Holding Registers"
"11950","0.275265","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   940; Unit: 255, Func:   3: Read Holding Registers"
"11952","0.008769","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   940; Unit: 255, Func:   3: Read Holding Registers"
"12210","1.091762","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   941; Unit: 255, Func:   3: Read Holding Registers"
"12212","0.011918","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   941; Unit: 255, Func:   3: Read Holding Registers"
"12263","0.288217","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   942; Unit: 255, Func:   3: Read Holding Registers"
"12264","0.008357","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   942; Unit: 255, Func:   3: Read Holding Registers"
"12321","0.292219","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   943; Unit: 255, Func:   3: Read Holding Registers"
"12324","0.016617","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   943; Unit: 255, Func:   3: Read Holding Registers"
"12387","0.283108","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   944; Unit: 255, Func:   3: Read Holding Registers"
"12393","0.025934","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   944; Unit: 255, Func:   3: Read Holding Registers"
"12637","1.075034","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   945; Unit: 255, Func:   3: Read Holding Registers"
"12642","0.017144","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   945; Unit: 255, Func:   3: Read Holding Registers"
"12710","0.282464","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   946; Unit: 255, Func:   3: Read Holding Registers"
"12717","0.042455","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   946; Unit: 255, Func:   3: Read Holding Registers"
"12783","0.257661","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   947; Unit: 255, Func:   3: Read Holding Registers"
"12790","0.025353","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   947; Unit: 255, Func:   3: Read Holding Registers"
"12867","0.274937","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   948; Unit: 255, Func:   3: Read Holding Registers"
"12871","0.021114","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   948; Unit: 255, Func:   3: Read Holding Registers"
"13152","1.079626","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   949; Unit: 255, Func:   3: Read Holding Registers"
"13157","0.021161","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   949; Unit: 255, Func:   3: Read Holding Registers"
"13210","0.278540","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   950; Unit: 255, Func:   3: Read Holding Registers"
"13211","0.004333","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   950; Unit: 255, Func:   3: Read Holding Registers"
"13277","0.296209","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   951; Unit: 255, Func:   3: Read Holding Registers"
"13280","0.028205","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   951; Unit: 255, Func:   3: Read Holding Registers"
"13344","0.271825","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   952; Unit: 255, Func:   3: Read Holding Registers"
"13350","0.021212","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   952; Unit: 255, Func:   3: Read Holding Registers"
"13581","1.079137","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   953; Unit: 255, Func:   3: Read Holding Registers"
"13583","0.007608","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   953; Unit: 255, Func:   3: Read Holding Registers"
"13646","0.292432","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   954; Unit: 255, Func:   3: Read Holding Registers"
"13652","0.021493","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   954; Unit: 255, Func:   3: Read Holding Registers"
"13713","0.278574","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   955; Unit: 255, Func:   3: Read Holding Registers"
"13717","0.009804","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   955; Unit: 255, Func:   3: Read Holding Registers"
"13781","0.290817","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   956; Unit: 255, Func:   3: Read Holding Registers"
"13788","0.037215","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   956; Unit: 255, Func:   3: Read Holding Registers"
"14041","1.063460","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   957; Unit: 255, Func:   3: Read Holding Registers"
"14045","0.025357","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   957; Unit: 255, Func:   3: Read Holding Registers"
"14110","0.274139","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   958; Unit: 255, Func:   3: Read Holding Registers"
"14115","0.021841","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   958; Unit: 255, Func:   3: Read Holding Registers"
"14172","0.278338","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   959; Unit: 255, Func:   3: Read Holding Registers"
"14177","0.025994","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   959; Unit: 255, Func:   3: Read Holding Registers"
"14239","0.274080","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   960; Unit: 255, Func:   3: Read Holding Registers"
"14244","0.024946","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   960; Unit: 255, Func:   3: Read Holding Registers"
"14491","1.076183","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   961; Unit: 255, Func:   3: Read Holding Registers"
"14495","0.018896","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   961; Unit: 255, Func:   3: Read Holding Registers"
"14560","0.280613","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   962; Unit: 255, Func:   3: Read Holding Registers"
"14566","0.028328","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   962; Unit: 255, Func:   3: Read Holding Registers"
"14628","0.271842","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   963; Unit: 255, Func:   3: Read Holding Registers"
"14631","0.020864","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   963; Unit: 255, Func:   3: Read Holding Registers"
"14692","0.279314","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   964; Unit: 255, Func:   3: Read Holding Registers"
"14698","0.021233","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   964; Unit: 255, Func:   3: Read Holding Registers"
"14964","1.079676","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   965; Unit: 255, Func:   3: Read Holding Registers"
"14967","0.019231","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   965; Unit: 255, Func:   3: Read Holding Registers"
"15047","0.280476","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   966; Unit: 255, Func:   3: Read Holding Registers"
"15048","0.018271","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   966; Unit: 255, Func:   3: Read Holding Registers"
"15124","0.284547","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   967; Unit: 255, Func:   3: Read Holding Registers"
"15138","0.031357","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   967; Unit: 255, Func:   3: Read Holding Registers"
"15186","0.266333","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   968; Unit: 255, Func:   3: Read Holding Registers"
"15189","0.013696","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   968; Unit: 255, Func:   3: Read Holding Registers"
"15446","1.087012","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   969; Unit: 255, Func:   3: Read Holding Registers"
"15454","0.024420","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   969; Unit: 255, Func:   3: Read Holding Registers"
"15512","0.275448","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   970; Unit: 255, Func:   3: Read Holding Registers"
"15515","0.014548","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   970; Unit: 255, Func:   3: Read Holding Registers"
"15581","0.285464","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   971; Unit: 255, Func:   3: Read Holding Registers"
"15582","0.008291","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   971; Unit: 255, Func:   3: Read Holding Registers"
"15644","0.291849","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   972; Unit: 255, Func:   3: Read Holding Registers"
"15649","0.032165","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   972; Unit: 255, Func:   3: Read Holding Registers"
"15895","1.068438","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   973; Unit: 255, Func:   3: Read Holding Registers"
"15901","0.033943","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   973; Unit: 255, Func:   3: Read Holding Registers"
"15970","0.266318","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   974; Unit: 255, Func:   3: Read Holding Registers"
"15973","0.016699","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   974; Unit: 255, Func:   3: Read Holding Registers"
"16032","0.283386","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   975; Unit: 255, Func:   3: Read Holding Registers"
"16033","0.004622","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   975; Unit: 255, Func:   3: Read Holding Registers"
"16087","0.305414","192.168.0.212","192.168.0.211","Modbus/TCP","65","[TCP ACKed unseen segment] Response: Trans:   976; Unit: 255, Func:   3: Read Holding Registers"
"16344","1.095601","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   977; Unit: 255, Func:   3: Read Holding Registers"
"16348","0.020879","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   977; Unit: 255, Func:   3: Read Holding Registers"
"16408","0.273894","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   978; Unit: 255, Func:   3: Read Holding Registers"
"16411","0.013958","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   978; Unit: 255, Func:   3: Read Holding Registers"
"16468","0.286409","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   979; Unit: 255, Func:   3: Read Holding Registers"
"16477","0.031605","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   979; Unit: 255, Func:   3: Read Holding Registers"
"16539","0.273231","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   980; Unit: 255, Func:   3: Read Holding Registers"
"16541","0.015931","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   980; Unit: 255, Func:   3: Read Holding Registers"
"16793","1.080012","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   981; Unit: 255, Func:   3: Read Holding Registers"
"16798","0.021070","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   981; Unit: 255, Func:   3: Read Holding Registers"
"16860","0.278707","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   982; Unit: 255, Func:   3: Read Holding Registers"
"16861","0.012505","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   982; Unit: 255, Func:   3: Read Holding Registers"
"16929","0.287796","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   983; Unit: 255, Func:   3: Read Holding Registers"
"16932","0.016211","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   983; Unit: 255, Func:   3: Read Holding Registers"
"17018","0.284057","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   984; Unit: 255, Func:   3: Read Holding Registers"
"17026","0.048019","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   984; Unit: 255, Func:   3: Read Holding Registers"
"17304","1.052472","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   985; Unit: 255, Func:   3: Read Holding Registers"
"17305","0.009675","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   985; Unit: 255, Func:   3: Read Holding Registers"
"17365","0.290764","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   986; Unit: 255, Func:   3: Read Holding Registers"
"17366","0.010134","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   986; Unit: 255, Func:   3: Read Holding Registers"
"17421","0.289446","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   987; Unit: 255, Func:   3: Read Holding Registers"
"17424","0.016204","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   987; Unit: 255, Func:   3: Read Holding Registers"
"17485","0.284144","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   988; Unit: 255, Func:   3: Read Holding Registers"
"17488","0.009267","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   988; Unit: 255, Func:   3: Read Holding Registers"
"17732","1.091201","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   989; Unit: 255, Func:   3: Read Holding Registers"
"17736","0.016488","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   989; Unit: 255, Func:   3: Read Holding Registers"
"17798","0.283440","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   990; Unit: 255, Func:   3: Read Holding Registers"
"17802","0.017941","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   990; Unit: 255, Func:   3: Read Holding Registers"
"17865","0.282485","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   991; Unit: 255, Func:   3: Read Holding Registers"
"17870","0.018497","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   991; Unit: 255, Func:   3: Read Holding Registers"
"17927","0.281555","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   992; Unit: 255, Func:   3: Read Holding Registers"
"17934","0.017539","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   992; Unit: 255, Func:   3: Read Holding Registers"
"18177","1.082736","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   993; Unit: 255, Func:   3: Read Holding Registers"
"18182","0.011926","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   993; Unit: 255, Func:   3: Read Holding Registers"
"18242","0.288177","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   994; Unit: 255, Func:   3: Read Holding Registers"
"18245","0.015849","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   994; Unit: 255, Func:   3: Read Holding Registers"
"18313","0.284545","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   995; Unit: 255, Func:   3: Read Holding Registers"
"18318","0.038738","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   995; Unit: 255, Func:   3: Read Holding Registers"
"18378","0.261171","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   996; Unit: 255, Func:   3: Read Holding Registers"
"18380","0.013931","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   996; Unit: 255, Func:   3: Read Holding Registers"
"18632","1.098529","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   997; Unit: 255, Func:   3: Read Holding Registers"
"18634","0.000285","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   997; Unit: 255, Func:   3: Read Holding Registers"
"18694","0.287724","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   998; Unit: 255, Func:   3: Read Holding Registers"
"18696","0.010897","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   998; Unit: 255, Func:   3: Read Holding Registers"
"18758","0.289615","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:   999; Unit: 255, Func:   3: Read Holding Registers"
"18761","0.013074","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:   999; Unit: 255, Func:   3: Read Holding Registers"
"18827","0.287003","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1000; Unit: 255, Func:   3: Read Holding Registers"
"18832","0.027069","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1000; Unit: 255, Func:   3: Read Holding Registers"
"19098","1.073555","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1001; Unit: 255, Func:   3: Read Holding Registers"
"19117","0.043704","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1001; Unit: 255, Func:   3: Read Holding Registers"
"19187","0.270189","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1002; Unit: 255, Func:   3: Read Holding Registers"
"19188","0.000162","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1002; Unit: 255, Func:   3: Read Holding Registers"
"19259","0.285910","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1003; Unit: 255, Func:   3: Read Holding Registers"
"19271","0.026148","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1003; Unit: 255, Func:   3: Read Holding Registers"
"19329","0.274218","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1004; Unit: 255, Func:   3: Read Holding Registers"
"19333","0.017163","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1004; Unit: 255, Func:   3: Read Holding Registers"
"19575","1.083610","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1005; Unit: 255, Func:   3: Read Holding Registers"
"19582","0.025468","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1005; Unit: 255, Func:   3: Read Holding Registers"
"19644","0.278653","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1006; Unit: 255, Func:   3: Read Holding Registers"
"19649","0.031607","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1006; Unit: 255, Func:   3: Read Holding Registers"
"19712","0.264099","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1007; Unit: 255, Func:   3: Read Holding Registers"
"19720","0.016404","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1007; Unit: 255, Func:   3: Read Holding Registers"
"19776","0.283646","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1008; Unit: 255, Func:   3: Read Holding Registers"
"19778","0.017662","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1008; Unit: 255, Func:   3: Read Holding Registers"
"20027","1.083102","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1009; Unit: 255, Func:   3: Read Holding Registers"
"20033","0.022974","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1009; Unit: 255, Func:   3: Read Holding Registers"
"20095","0.277164","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1010; Unit: 255, Func:   3: Read Holding Registers"
"20102","0.027581","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1010; Unit: 255, Func:   3: Read Holding Registers"
"20163","0.279044","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1011; Unit: 255, Func:   3: Read Holding Registers"
"20165","0.015605","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1011; Unit: 255, Func:   3: Read Holding Registers"
"20226","0.277703","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1012; Unit: 255, Func:   3: Read Holding Registers"
"20232","0.040001","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1012; Unit: 255, Func:   3: Read Holding Registers"
"20479","1.060777","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1013; Unit: 255, Func:   3: Read Holding Registers"
"20483","0.021262","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1013; Unit: 255, Func:   3: Read Holding Registers"
"20544","0.278909","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1014; Unit: 255, Func:   3: Read Holding Registers"
"20550","0.022080","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1014; Unit: 255, Func:   3: Read Holding Registers"
"20600","0.285073","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1015; Unit: 255, Func:   3: Read Holding Registers"
"20601","0.000166","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1015; Unit: 255, Func:   3: Read Holding Registers"
"20659","0.292667","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1016; Unit: 255, Func:   3: Read Holding Registers"
"20662","0.015752","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1016; Unit: 255, Func:   3: Read Holding Registers"
"20919","1.085021","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1017; Unit: 255, Func:   3: Read Holding Registers"
"20920","0.005429","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1017; Unit: 255, Func:   3: Read Holding Registers"
"20995","0.294834","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1018; Unit: 255, Func:   3: Read Holding Registers"
"20999","0.035267","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1018; Unit: 255, Func:   3: Read Holding Registers"
"21062","0.264472","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans:  1019; Unit: 255, Func:   3: Read Holding Registers"
"21065","0.015160","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans:  1019; Unit: 255, Func:   3: Read Holding Registers"
"21146","0.298431","192.168.0.212","192.168.0.211","Modbus/TCP","65","[TCP ACKed unseen segment] Response: Trans:  1020; Unit: 255, Func:   3: Read Holding Registers"
