"No.","Time","Source","Destination","Protocol","Length","Info"
"508","0.026880","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10000; Unit: 255, Func:   3: Read Holding Registers"
"572","0.286257","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10001; Unit: 255, Func:   3: Read Holding Registers"
"574","0.011833","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10001; Unit: 255, Func:   3: Read Holding Registers"
"804","1.075916","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10002; Unit: 255, Func:   3: Read Holding Registers"
"809","0.017554","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10002; Unit: 255, Func:   3: Read Holding Registers"
"862","0.282607","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10003; Unit: 255, Func:   3: Read Holding Registers"
"866","0.013318","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10003; Unit: 255, Func:   3: Read Holding Registers"
"919","0.286768","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10004; Unit: 255, Func:   3: Read Holding Registers"
"921","0.010301","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10004; Unit: 255, Func:   3: Read Holding Registers"
"990","0.289949","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10005; Unit: 255, Func:   3: Read Holding Registers"
"999","0.038247","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10005; Unit: 255, Func:   3: Read Holding Registers"
"1215","1.068647","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10006; Unit: 255, Func:   3: Read Holding Registers"
"1217","0.007044","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10006; Unit: 255, Func:   3: Read Holding Registers"
"1277","0.286326","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10007; Unit: 255, Func:   3: Read Holding Registers"
"1281","0.014801","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10007; Unit: 255, Func:   3: Read Holding Registers"
"1344","0.285626","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10008; Unit: 255, Func:   3: Read Holding Registers"
"1349","0.018399","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10008; Unit: 255, Func:   3: Read Holding Registers"
"1407","0.281491","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10009; Unit: 255, Func:   3: Read Holding Registers"
"1413","0.029548","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10009; Unit: 255, Func:   3: Read Holding Registers"
"1638","1.070979","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10010; Unit: 255, Func:   3: Read Holding Registers"
"1639","0.011915","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10010; Unit: 255, Func:   3: Read Holding Registers"
"1707","0.288380","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10011; Unit: 255, Func:   3: Read Holding Registers"
"1714","0.038565","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10011; Unit: 255, Func:   3: Read Holding Registers"
"1771","0.261593","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10012; Unit: 255, Func:   3: Read Holding Registers"
"1776","0.024660","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10012; Unit: 255, Func:   3: Read Holding Registers"
"1831","0.275401","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10013; Unit: 255, Func:   3: Read Holding Registers"
"1832","0.008632","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10013; Unit: 255, Func:   3: Read Holding Registers"
"2078","1.092045","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10014; Unit: 255, Func:   3: Read Holding Registers"
"2081","0.018079","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10014; Unit: 255, Func:   3: Read Holding Registers"
"2148","0.281715","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10015; Unit: 255, Func:   3: Read Holding Registers"
"2155","0.032898","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10015; Unit: 255, Func:   3: Read Holding Registers"
"2219","0.267286","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10016; Unit: 255, Func:   3: Read Holding Registers"
"2224","0.029080","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10016; Unit: 255, Func:   3: Read Holding Registers"
"2289","0.270958","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10017; Unit: 255, Func:   3: Read Holding Registers"
"2295","0.020173","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10017; Unit: 255, Func:   3: Read Holding Registers"
"2511","1.080675","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10018; Unit: 255, Func:   3: Read Holding Registers"
"2513","0.014102","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10018; Unit: 255, Func:   3: Read Holding Registers"
"2571","0.285747","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10019; Unit: 255, Func:   3: Read Holding Registers"
"2578","0.025421","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10019; Unit: 255, Func:   3: Read Holding Registers"
"2638","0.274925","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10020; Unit: 255, Func:   3: Read Holding Registers"
"2643","0.018862","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10020; Unit: 255, Func:   3: Read Holding Registers"
"2707","0.281252","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10021; Unit: 255, Func:   3: Read Holding Registers"
"2711","0.024983","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10021; Unit: 255, Func:   3: Read Holding Registers"
"2933","1.075704","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10022; Unit: 255, Func:   3: Read Holding Registers"
"2942","0.053087","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10022; Unit: 255, Func:   3: Read Holding Registers"
"2997","0.253945","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10023; Unit: 255, Func:   3: Read Holding Registers"
"2998","0.008122","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10023; Unit: 255, Func:   3: Read Holding Registers"
"3060","0.284831","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10024; Unit: 255, Func:   3: Read Holding Registers"
"3066","0.019193","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10024; Unit: 255, Func:   3: Read Holding Registers"
"3125","0.280879","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10025; Unit: 255, Func:   3: Read Holding Registers"
"3132","0.041185","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10025; Unit: 255, Func:   3: Read Holding Registers"
"3359","1.059235","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10026; Unit: 255, Func:   3: Read Holding Registers"
"3365","0.020909","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10026; Unit: 255, Func:   3: Read Holding Registers"
"3428","0.279137","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10027; Unit: 255, Func:   3: Read Holding Registers"
"3435","0.032766","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10027; Unit: 255, Func:   3: Read Holding Registers"
"3496","0.267459","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10028; Unit: 255, Func:   3: Read Holding Registers"
"3502","0.017443","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10028; Unit: 255, Func:   3: Read Holding Registers"
"3556","0.282658","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10029; Unit: 255, Func:   3: Read Holding Registers"
"3559","0.015707","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10029; Unit: 255, Func:   3: Read Holding Registers"
"3782","1.084757","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10030; Unit: 255, Func:   3: Read Holding Registers"
"3786","0.020361","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10030; Unit: 255, Func:   3: Read Holding Registers"
"3850","0.280249","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10031; Unit: 255, Func:   3: Read Holding Registers"
"3854","0.015528","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10031; Unit: 255, Func:   3: Read Holding Registers"
"3907","0.284197","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10032; Unit: 255, Func:   3: Read Holding Registers"
"3908","0.006674","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10032; Unit: 255, Func:   3: Read Holding Registers"
"3980","0.293464","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10033; Unit: 255, Func:   3: Read Holding Registers"
"3984","0.014685","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10033; Unit: 255, Func:   3: Read Holding Registers"
"4229","1.085789","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10034; Unit: 255, Func:   3: Read Holding Registers"
"4232","0.015511","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10034; Unit: 255, Func:   3: Read Holding Registers"
"4294","0.284598","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10035; Unit: 255, Func:   3: Read Holding Registers"
"4297","0.022433","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10035; Unit: 255, Func:   3: Read Holding Registers"
"4355","0.277747","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10036; Unit: 255, Func:   3: Read Holding Registers"
"4358","0.012896","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10036; Unit: 255, Func:   3: Read Holding Registers"
"4417","0.287255","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10037; Unit: 255, Func:   3: Read Holding Registers"
"4421","0.020831","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10037; Unit: 255, Func:   3: Read Holding Registers"
"4664","1.079922","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10038; Unit: 255, Func:   3: Read Holding Registers"
"4671","0.026524","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10038; Unit: 255, Func:   3: Read Holding Registers"
"4726","0.273505","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10039; Unit: 255, Func:   3: Read Holding Registers"
"4728","0.009237","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10039; Unit: 255, Func:   3: Read Holding Registers"
"4785","0.290983","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10040; Unit: 255, Func:   3: Read Holding Registers"
"4786","0.003364","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10040; Unit: 255, Func:   3: Read Holding Registers"
"4844","0.310301","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10041; Unit: 255, Func:   3: Read Holding Registers"
"4846","0.000251","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10041; Unit: 255, Func:   3: Read Holding Registers"
"5078","1.086576","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10042; Unit: 255, Func:   3: Read Holding Registers"
"5079","0.006910","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10042; Unit: 255, Func:   3: Read Holding Registers"
"5132","0.293379","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10043; Unit: 255, Func:   3: Read Holding Registers"
"5135","0.025591","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10043; Unit: 255, Func:   3: Read Holding Registers"
"5199","0.274464","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10044; Unit: 255, Func:   3: Read Holding Registers"
"5202","0.013530","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10044; Unit: 255, Func:   3: Read Holding Registers"
"5264","0.286369","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10045; Unit: 255, Func:   3: Read Holding Registers"
"5265","0.017548","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10045; Unit: 255, Func:   3: Read Holding Registers"
"5501","1.083148","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10046; Unit: 255, Func:   3: Read Holding Registers"
"5505","0.014710","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10046; Unit: 255, Func:   3: Read Holding Registers"
"5564","0.285444","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10047; Unit: 255, Func:   3: Read Holding Registers"
"5566","0.013852","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10047; Unit: 255, Func:   3: Read Holding Registers"
"5630","0.286062","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10048; Unit: 255, Func:   3: Read Holding Registers"
"5637","0.046035","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10048; Unit: 255, Func:   3: Read Holding Registers"
"5694","0.254342","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10049; Unit: 255, Func:   3: Read Holding Registers"
"5697","0.012637","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10049; Unit: 255, Func:   3: Read Holding Registers"
"5946","1.087738","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10050; Unit: 255, Func:   3: Read Holding Registers"
"5947","0.010021","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10050; Unit: 255, Func:   3: Read Holding Registers"
"6008","0.290015","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10051; Unit: 255, Func:   3: Read Holding Registers"
"6010","0.006251","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10051; Unit: 255, Func:   3: Read Holding Registers"
"6075","0.294088","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10052; Unit: 255, Func:   3: Read Holding Registers"
"6078","0.017028","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10052; Unit: 255, Func:   3: Read Holding Registers"
"6143","0.283170","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10053; Unit: 255, Func:   3: Read Holding Registers"
"6150","0.022838","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10053; Unit: 255, Func:   3: Read Holding Registers"
"6363","1.077750","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10054; Unit: 255, Func:   3: Read Holding Registers"
"6368","0.021894","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10054; Unit: 255, Func:   3: Read Holding Registers"
"6432","0.284969","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10055; Unit: 255, Func:   3: Read Holding Registers"
"6438","0.019050","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10055; Unit: 255, Func:   3: Read Holding Registers"
"6497","0.274080","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10056; Unit: 255, Func:   3: Read Holding Registers"
"6504","0.027326","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10056; Unit: 255, Func:   3: Read Holding Registers"
"6563","0.272983","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10057; Unit: 255, Func:   3: Read Holding Registers"
"6569","0.023130","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10057; Unit: 255, Func:   3: Read Holding Registers"
"6788","1.077778","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10058; Unit: 255, Func:   3: Read Holding Registers"
"6797","0.045824","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10058; Unit: 255, Func:   3: Read Holding Registers"
"6853","0.253638","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10059; Unit: 255, Func:   3: Read Holding Registers"
"6861","0.032746","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10059; Unit: 255, Func:   3: Read Holding Registers"
"6921","0.267361","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10060; Unit: 255, Func:   3: Read Holding Registers"
"6924","0.017272","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10060; Unit: 255, Func:   3: Read Holding Registers"
"6984","0.283123","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10061; Unit: 255, Func:   3: Read Holding Registers"
"6993","0.028909","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10061; Unit: 255, Func:   3: Read Holding Registers"
"7209","1.071443","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10062; Unit: 255, Func:   3: Read Holding Registers"
"7212","0.012571","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10062; Unit: 255, Func:   3: Read Holding Registers"
"7276","0.287370","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10063; Unit: 255, Func:   3: Read Holding Registers"
"7277","0.006779","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10063; Unit: 255, Func:   3: Read Holding Registers"
"7349","0.293587","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10064; Unit: 255, Func:   3: Read Holding Registers"
"7357","0.036744","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10064; Unit: 255, Func:   3: Read Holding Registers"
"7411","0.263249","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10065; Unit: 255, Func:   3: Read Holding Registers"
"7414","0.014755","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10065; Unit: 255, Func:   3: Read Holding Registers"
"7633","1.086399","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10066; Unit: 255, Func:   3: Read Holding Registers"
"7638","0.023481","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10066; Unit: 255, Func:   3: Read Holding Registers"
"7703","0.276406","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10067; Unit: 255, Func:   3: Read Holding Registers"
"7708","0.024486","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10067; Unit: 255, Func:   3: Read Holding Registers"
"7768","0.275365","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10068; Unit: 255, Func:   3: Read Holding Registers"
"7771","0.021113","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10068; Unit: 255, Func:   3: Read Holding Registers"
"7832","0.278837","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10069; Unit: 255, Func:   3: Read Holding Registers"
"7838","0.020658","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10069; Unit: 255, Func:   3: Read Holding Registers"
"8082","1.080197","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10070; Unit: 255, Func:   3: Read Holding Registers"
"8083","0.012263","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10070; Unit: 255, Func:   3: Read Holding Registers"
"8143","0.287959","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10071; Unit: 255, Func:   3: Read Holding Registers"
"8152","0.040828","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10071; Unit: 255, Func:   3: Read Holding Registers"
"8208","0.258936","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10072; Unit: 255, Func:   3: Read Holding Registers"
"8212","0.021017","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10072; Unit: 255, Func:   3: Read Holding Registers"
"8269","0.279176","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10073; Unit: 255, Func:   3: Read Holding Registers"
"8274","0.017085","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10073; Unit: 255, Func:   3: Read Holding Registers"
"8513","1.090055","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10074; Unit: 255, Func:   3: Read Holding Registers"
"8520","0.047153","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10074; Unit: 255, Func:   3: Read Holding Registers"
"8574","0.246353","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10075; Unit: 255, Func:   3: Read Holding Registers"
"8578","0.010574","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10075; Unit: 255, Func:   3: Read Holding Registers"
"8638","0.289857","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10076; Unit: 255, Func:   3: Read Holding Registers"
"8641","0.008781","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10076; Unit: 255, Func:   3: Read Holding Registers"
"8694","0.299922","192.168.0.212","192.168.0.211","Modbus/TCP","65","[TCP ACKed unseen segment] Response: Trans: 10077; Unit: 255, Func:   3: Read Holding Registers"
"8931","1.091897","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10078; Unit: 255, Func:   3: Read Holding Registers"
"8936","0.019636","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10078; Unit: 255, Func:   3: Read Holding Registers"
"8990","0.280211","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10079; Unit: 255, Func:   3: Read Holding Registers"
"8993","0.030543","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10079; Unit: 255, Func:   3: Read Holding Registers"
"9049","0.269557","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10080; Unit: 255, Func:   3: Read Holding Registers"
"9054","0.018770","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10080; Unit: 255, Func:   3: Read Holding Registers"
"9110","0.281380","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10081; Unit: 255, Func:   3: Read Holding Registers"
"9114","0.022345","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10081; Unit: 255, Func:   3: Read Holding Registers"
"9346","1.078763","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10082; Unit: 255, Func:   3: Read Holding Registers"
"9351","0.017585","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10082; Unit: 255, Func:   3: Read Holding Registers"
"9409","0.282152","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10083; Unit: 255, Func:   3: Read Holding Registers"
"9413","0.018919","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10083; Unit: 255, Func:   3: Read Holding Registers"
"9473","0.281320","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10084; Unit: 255, Func:   3: Read Holding Registers"
"9478","0.035507","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10084; Unit: 255, Func:   3: Read Holding Registers"
"9541","0.264529","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10085; Unit: 255, Func:   3: Read Holding Registers"
"9548","0.035040","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10085; Unit: 255, Func:   3: Read Holding Registers"
"9789","1.065299","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10086; Unit: 255, Func:   3: Read Holding Registers"
"9792","0.009959","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10086; Unit: 255, Func:   3: Read Holding Registers"
"9859","0.290362","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10087; Unit: 255, Func:   3: Read Holding Registers"
"9861","0.011029","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10087; Unit: 255, Func:   3: Read Holding Registers"
"9918","0.289120","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10088; Unit: 255, Func:   3: Read Holding Registers"
"9921","0.011554","192.168.0.212","192.168.0.211","Modbus/TCP","65","Response: Trans: 10088; Unit: 255, Func:   3: Read Holding Registers"
"9990","0.288299","192.168.0.211","192.168.0.212","Modbus/TCP","66","   Query: Trans: 10089; Unit: 255, Func:   3: Read Holding Registers"
